,City,Var,Period,Phase,D-Type,T-Type,Start,End,Winter,Spring,Summer,Fall
0,DENVER,TMIN,0,4,0,1,195005,200503,0.9811103516960832,1.3224501570188678,1.797417749298771,1.8386666137679437
1,DENVER,TMIN,1,4,0,1,195006,200503,0.9460943371250448,1.3750254587266253,1.3388366548844133,1.6674072186359552
2,DENVER,TMIN,2,4,0,1,195007,200503,0.9190127726793412,1.0986636637757907,1.5952294627397077,1.5178440377491331
3,DENVER,TMIN,3,4,0,1,195008,200503,0.9074713011399126,0.9851401452320235,1.2725818065496999,1.4495541357164872
4,DENVER,TMIN,4,4,0,1,195009,200503,0.8292576188707974,0.9366166304593216,0.9652502107646749,1.199998300859247
5,DENVER,TMIN,5,4,0,1,195010,200503,0.7971043038228883,0.9393790056163608,0.9403492127816234,1.0687235800630668
6,DENVER,TMIN,6,4,0,1,195011,200503,0.7772792632681561,0.9017270954806141,0.9070891726513924,1.0354419595287156
7,DENVER,TMIN,7,4,0,1,195012,200503,0.7742861522198633,0.8613927273879857,0.9091430873489553,1.025325705737393
8,DENVER,TMIN,8,4,0,1,195101,200503,0.7518375220482639,0.83533515867726,0.9676948882399344,0.9899831847800439
9,DENVER,TMIN,9,4,0,1,195102,200503,0.7296148536174485,0.8467046698726222,1.0387394889905792,1.006331987127319
10,DENVER,TMIN,10,4,0,1,195103,200503,0.7312335967232159,0.7862911141647104,0.9436012263310892,0.8830285507344516
11,DENVER,TMIN,11,4,0,1,195104,200503,0.7225121540795912,0.7168579679993524,0.8060329715554753,0.8826744070315288
12,DENVER,TMIN,12,4,0,1,195105,200503,0.7026678993447307,0.7420455096976749,0.9012720958072934,0.8233225094521103
13,DENVER,TMIN,13,4,0,1,195106,200503,0.684915541211784,0.7210334020099727,0.8632649263893523,0.8600769356463593
14,DENVER,TMIN,14,4,0,1,195107,200503,0.8238927276938993,0.7976494783359259,1.098980925927272,0.8423094823974023
15,DENVER,TMIN,15,4,0,1,195108,200503,0.630156489430588,0.7161371418365124,0.8397745832505116,0.8333357072015702
16,DENVER,TMIN,16,4,0,1,195109,200503,0.712173904660713,0.7349500153479812,0.8761299489692603,0.7497824320997996
17,DENVER,TMIN,17,4,0,1,195110,200503,0.6732369539229724,0.7360977714542658,0.8601591195423454,0.7587206862497823
18,DENVER,TMIN,18,4,0,1,195111,200503,0.6339045265401513,0.8153797344726171,0.8699375858000659,0.8069105044001423
19,DENVER,TMIN,19,4,0,1,195112,200503,0.6026466036957846,0.7234081247830764,0.8833040790990468,0.7245785979698415
20,DENVER,TMIN,20,4,0,1,195201,200503,0.662631687774165,0.734343050217959,0.7170275452068134,0.7960501689123136
21,DENVER,TMIN,21,4,0,1,195202,200503,0.6531732785915828,0.6478106638370317,0.6348524569805604,0.7088328261140348
22,DENVER,TMIN,22,4,0,1,195203,200503,0.7122238329619653,0.7868423408336342,0.6636766555810172,0.7358126861116876
23,DENVER,TMIN,23,4,0,1,195204,200503,0.6085139679469783,0.6872323719222794,0.9768149533903793,0.7407664536479048
24,DENVER,TMIN,24,4,0,1,195205,200503,0.5989585587378693,0.5775952264565047,0.6055220057058586,0.6792721854308725
25,DENVER,TMIN,25,4,0,1,195206,200503,0.5895262803829143,0.5902166173233131,0.5882357842164839,0.6509437336280576
26,DENVER,TMIN,26,4,0,1,195207,200503,0.6274797142890366,0.6747239844661052,0.7531742294402258,0.7085665992243557
27,DENVER,TMIN,27,4,0,1,195208,200503,0.6050939251263273,0.5516504253967764,0.7124279579773235,0.6673765157878888
28,DENVER,TMIN,28,4,0,1,195209,200503,0.5650988794186375,0.6235032778934307,0.6104765572618053,0.619516771776658
29,DENVER,TMIN,29,4,0,1,195210,200503,0.5811401756176577,0.5237451038933747,0.7375846066207968,0.6639118321939893
30,DENVER,TMIN,30,4,0,1,195211,200503,0.5688970942397036,0.7139120835846446,0.7274604400361908,0.7442619782859453
31,DENVER,TMIN,31,4,0,1,195212,200503,0.6046949722603379,0.6174566328656476,0.6765831613610193,0.6673263450310379
32,DENVER,TMIN,32,4,0,1,195301,200503,0.5859854359133453,0.5276924639119379,0.5731256013524255,0.6553767421274622
33,DENVER,TMIN,33,4,0,1,195302,200503,0.6326451789545041,0.6211814417391324,0.5540476321822436,0.6330636089921456
34,DENVER,TMIN,34,4,0,1,195303,200503,0.5572786835478388,0.5813190216403643,0.6795623900711153,0.6389692681087163
35,DENVER,TMIN,35,4,0,1,195304,200503,0.5299328781018978,0.4720803811770082,0.5803956330930636,0.5894119912785621
36,DENVER,TMIN,36,4,0,1,195305,200503,0.5304129242408585,0.5023885909561872,0.6382172767087883,0.5901604033664017
37,DENVER,TMAX,0,4,0,1,195005,200503,0.9685909633334365,1.1560488631693582,1.5063921032016705,1.4954366622765676
38,DENVER,TMAX,1,4,0,1,195006,200503,0.9332881670939667,1.0085707971913496,1.2197644151511504,1.2562110887225941
39,DENVER,TMAX,2,4,0,1,195007,200503,0.9016678193983066,0.9437433748314766,1.0601323748277143,1.2214668955755934
40,DENVER,TMAX,3,4,0,1,195008,200503,0.866591669499707,0.8484715717741494,1.0730806340526138,1.1524027555279803
41,DENVER,TMAX,4,4,0,1,195009,200503,0.8260558311174084,0.8307588478533449,0.9161752191146384,1.0032366043979553
42,DENVER,TMAX,5,4,0,1,195010,200503,0.7897781344166468,0.8794552630805837,0.9180643217114569,0.8606293872626782
43,DENVER,TMAX,6,4,0,1,195011,200503,0.7485308085762911,0.7472892525967341,0.9076443762557119,0.810315990512768
44,DENVER,TMAX,7,4,0,1,195012,200503,0.7822831175423653,0.7656534582420309,0.9197900493289044,0.8064048928385302
45,DENVER,TMAX,8,4,0,1,195101,200503,0.7130211462102497,0.7237154370737695,0.9558860937347609,0.7804167665247715
46,DENVER,TMAX,9,4,0,1,195102,200503,0.7175102933783067,0.8008162041720058,0.9520815189367903,0.7970134211718234
47,DENVER,TMAX,10,4,0,1,195103,200503,0.71429396695692,0.7266885472661331,1.0445003649606501,0.8227012172951064
48,DENVER,TMAX,11,4,0,1,195104,200503,0.6707616020523246,0.6861697827687631,0.7747644081816923,0.6977597942747136
49,DENVER,TMAX,12,4,0,1,195105,200503,0.6919202739395228,0.6638803268166684,0.7890068293718402,0.6891416885012364
50,DENVER,TMAX,13,4,0,1,195106,200503,0.7494949887021186,0.6898250306073194,0.6766296436146556,0.7079916719598806
51,DENVER,TMAX,14,4,0,1,195107,200503,0.6589031089655133,0.6442353679206251,0.7410365591433106,0.6735873696827581
52,DENVER,TMAX,15,4,0,1,195108,200503,0.6441182358621494,0.6228757796283494,0.6415577728904857,0.6086826228419276
53,DENVER,TMAX,16,4,0,1,195109,200503,0.6354770988736033,0.6388557784740462,0.6357544606812581,0.6343074261790195
54,DENVER,TMAX,17,4,0,1,195110,200503,0.6220183966948204,0.5964559728707763,0.6988772098137975,0.6026471701778
55,DENVER,TMAX,18,4,0,1,195111,200503,0.6512790781855454,0.6709223039691588,0.6795594436060289,0.590073961850706
56,DENVER,TMAX,19,4,0,1,195112,200503,0.7020284022808662,0.6712258291056119,0.7010624452131623,0.6043636422223244
57,DENVER,TMAX,20,4,0,1,195201,200503,0.6276777802763995,0.6568361287531711,0.8255529548461006,0.6923648620364246
58,DENVER,TMAX,21,4,0,1,195202,200503,0.6488531287977118,0.7009092818927197,0.7433455576681367,0.7511878003683815
59,DENVER,TMAX,22,4,0,1,195203,200503,0.6481196054814172,0.7134507635898483,0.7434348995867914,0.6891529403121314
60,DENVER,TMAX,23,4,0,1,195204,200503,0.6477191359751422,0.6210062308049403,0.6575124132039644,0.5825311480799972
61,DENVER,TMAX,24,4,0,1,195205,200503,0.5719913216263234,0.605439191246584,0.7517903350760514,0.5918264029934552
62,DENVER,TMAX,25,4,0,1,195206,200503,0.600682921886193,0.5992788401368649,0.6740906782879148,0.5830768084528776
63,DENVER,TMAX,26,4,0,1,195207,200503,0.5965795663005008,0.6061976267914225,0.5703124274419707,0.5484314394580597
64,DENVER,TMAX,27,4,0,1,195208,200503,0.6549076745822131,0.678895465163975,0.643317634370855,0.5133274640923958
65,DENVER,TMAX,28,4,0,1,195209,200503,0.6223822361002305,0.6018558743484029,0.583890403591558,0.5675975949429888
66,DENVER,TMAX,29,4,0,1,195210,200503,0.6016809105397972,0.5707983577759405,0.7405143072720509,0.6075513296177487
67,DENVER,TMAX,30,4,0,1,195211,200503,0.5516655601144148,0.5033927145233279,0.7023498027797537,0.5261254255387349
68,DENVER,TMAX,31,4,0,1,195212,200503,0.6305873150408788,0.5999919843220415,0.644873038336829,0.529440229232721
69,DENVER,TMAX,32,4,0,1,195301,200503,0.5642129748604536,0.518734500393731,0.6096427374711827,0.5244609277599807
70,DENVER,TMAX,33,4,0,1,195302,200503,0.58924842460388,0.546362442730212,0.5828794200569547,0.538714763101257
71,DENVER,TMAX,34,4,0,1,195303,200503,0.5374023061864474,0.5210075330761424,0.5770481661426546,0.5392487787938607
72,DENVER,TMAX,35,4,0,1,195304,200503,0.554818150587685,0.6056118069614015,0.6536591757513271,0.5510740815474345
73,DENVER,TMAX,36,4,0,1,195305,200503,0.521777616396841,0.4814843823875263,0.5952076538061638,0.4876718143879131
